asset_file,source_html,source_url,download_status,content_type,bytes,usage_status,notes
asset_025_ffa8e686c3c0d95a.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://scontent.cdninstagram.com/v/t51.82787-19/658900773_18533794819068979_610402104514020881_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=7-5&_nc_sid=bf7eb4&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=j9Shl89QjzMQ7kNvwFMKvzW&_nc_oc=AdpRpmlAk4HVe3YbaMlJjyeuNML5vTz0_BYiixbwOBnn_6Hv4DQy1b_35lTo0chLTpU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=GoO-xFuqP4_StTT0JkTFzg&_nc_ss=7d6a8&oh=00_AQIjiEMhA-L08_OzSxflOjfWNagrhzLSSYpMZAQL8vRFVQ&oe=6AB31098,downloaded,image/jpeg,2883,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_026_5a9e225440b03111.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://scontent.cdninstagram.com/v/t51.82787-19/814691901_18279427393291608_5406533022135706610_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=lSTH12w_wvIQ7kNvwEHQFTJ&_nc_oc=AdqUi7aHtQkcGkw8jGlpeI-nkxAq3qQyeJInIwEXu2Wd3kVIIpjiDSvwMzaZfEKCKDU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=GoO-xFuqP4_StTT0JkTFzg&_nc_ss=7d6a8&oh=00_AQJpETAxiUG3mRrDEVjCeS2AgP_ksgzHJuLpzQBNgkrsUA&oe=6AB33073,downloaded,image/jpeg,4599,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_027_3b07f910a769a371.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-19/658900773_18533794819068979_610402104514020881_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fcgb4-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGAeNExD2EpqbIKH7gE7BY85_UrlZJh-r7upwiqm1qC7sY6Xa01wASqp6DOamlYOMI&_nc_ohc=e6ow4WnQmkgQ7kNvwFBjiSG&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AQLSNUFrXFSY_zwWmutTZnfnASL1Vdy7yeLM2dqo6E2nPg&oe=6AB31098&_nc_sid=22de04,downloaded,image/jpeg,4739,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_028_4201805bf4b1df7c.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://scontent.cdninstagram.com/v/t51.82787-19/581396144_18641115445024484_7840648683609914909_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=cnwxZzp6YVQQ7kNvwEaOzsY&_nc_oc=Adrlr5fhslyXn-JEl3fGICJxHnmHp0TQHuhCnIBQbUUz4xQsSrfQWcaemDMKRNhm7qM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=EIl99m4uANKqgkiPCsHypQ&_nc_ss=7d6a8&oh=00_AQJ5V97wdZgfYnFdycCJvDyl4arOXmBZOijST1rJ7MeZSg&oe=6AB31548,downloaded,image/jpeg,5655,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_029_0001d46e7f222a82.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.2885-19/469721896_957223732922775_2393831052073727899_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDI0LmMyIn0&_nc_ht=instagram.fcgb4-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gEVfFxXQ0wdIZ3Ue8O5bF5YXVEOHU0sytyhbAJM_Wn0RfVg82krtZWkrvbeOCldZTg&_nc_ohc=2aro-qHCTNYQ7kNvwEECedn&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&edm=AP4sbd4BAAAA&ccb=7-5&oh=00_AQKgP7UZbmPN0VUBqcJx6KuL8mQ44MW9V8q8Q7NmOtW0Mw&oe=6AB31CD9&_nc_sid=7a9f4b,downloaded,image/jpeg,4188,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_030_39698f788aaffc43.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://scontent.cdninstagram.com/v/t51.82787-19/808210126_18106225760191341_138830702933776015_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NDEuQzMifQ%3D%3D&_nc_ohc=UaumeW3rsOAQ7kNvwG-JOJO&_nc_oc=AdqP-wViKQ7O6jQ6wFeK1lbyaX2Gz_Jc0K9xt_5kh83FCFjWZ-WxZiM8lhtaX8SKlpo&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=EIl99m4uANKqgkiPCsHypQ&_nc_ss=7d6a8&oh=00_AQJdOc7N9kBqhYHli2pPvYVBuAu2JiQGwZmXfJxoZyXBwQ&oe=6AB32298,downloaded,image/jpeg,9032,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_031_46b4dfda62707b6f.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.71878-15/610878065_844909295077338_4587383262923641427_n.jpg?stp=c0.247.640.640a_dst-jpg_e15_s150x150_tt6&_nc_cat=106&_nc_map=urlgen_bucketless&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IlNUT1JZLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=Lg4E2GQXQ20Q7kNvwFN_JkJ&_nc_oc=Adoc_3XwAfoQ_LwtxuoSYLfqaEm-v9kbZNHZdfut3zbjLsB2N6JbIYJ1DoetXK1dKxc&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=JmtgzRNmbK0VPW5JlpI8CA&_nc_ss=7d6a8&oh=00_AQI5rGWa8Mqb3T_SxOcPLDU7ATECQr__kMEM4Z0GYjqVYg&oe=6AB31E0E,downloaded,image/jpeg,5487,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_032_3a1abbb6f8c753d5.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://scontent.cdninstagram.com/v/t51.71878-15/671144041_962967453260000_5609423681094876509_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=acbce5&_nc_ohc=GY1vZ-oYBVMQ7kNvwEknaUO&_nc_oc=AdpQf_-CY-t_V_YkJLHmmM84a08A0ZgFsZuE_EhRwZCwKEhhqGN56bdbyFVAGMCAcPM&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=JmtgzRNmbK0VPW5JlpI8CA&_nc_ss=7d6a8&oh=00_AQLK7o5mLrNs4DQoB8F263RF1S4fQ6Hp21lJ8eHhtSjfHw&oe=6AB3378C,downloaded,image/jpeg,4144,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_033_50b76da88d7e610d.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/657417273_18533515552068979_4283283151780273134_n.jpg?stp=c0.469.1206.1206a_dst-jpg_e35_s150x150_tt6&_nc_cat=109&_nc_map=urlgen_bucketless&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6Ij8ueHBpZHMuMTIwNi5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=50i7qihf0CAQ7kNvwG569YC&_nc_oc=Adp4EWEUHM2dlWogCGXr2NIWzt3iP53lJglw1YLgazTK2hDmPOQiooKiwNyYEqUKmPE&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=JmtgzRNmbK0VPW5JlpI8CA&_nc_ss=7d6a8&oh=00_AQKPK_G5v16Raq7-alB5zLyxocUhvFDHAXNQVxJjjZML6A&oe=6AB32B1F,downloaded,image/jpeg,4039,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_034_073e2a01a7e2bb97.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/696863372_18543614356068979_5770281413173614202_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&_nc_map=urlgen_bucketless&ig_cache_key=Mzg5NzE1MTI0MTYwMDgxODc3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYwOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=5qLwxjop9QAQ7kNvwEaZ9HC&_nc_oc=AdrUTboOjdLveDT0KPQugABlJjtr0ZhF_zl6Jz9ACuYlcTX_NffqYWgZJsUfvejIBiA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQK335n7DDuQrUjtveh32-aXziUNkrIZNBHf5OTPObWr-g&oe=6AB31BF5,downloaded,image/jpeg,352496,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_035_eeb5f9104170934b.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/765886771_18565130134068979_6600226407657308841_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&_nc_map=urlgen_bucketless&ig_cache_key=Mzk1Nzc4MDE0OTczNzY1MjI4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTkzNy5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SROb2VfAX84Q7kNvwEn7dW8&_nc_oc=AdrLBJydCUsAloQpm3sBEmAoH3q97X39sOZsraQ8KiLthfMnmoI4QBBGezbxIfX23B8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQJkiZ8bpMoGwGNcKK9QS3OVvMnQxxPrN6hwoFGHTPg62A&oe=6AB31F82,downloaded,image/jpeg,418167,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_036_0e504869a9a1688c.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/731525338_18556530880068979_1113932788746300113_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&_nc_map=urlgen_bucketless&ig_cache_key=MzkzNDA5NjYxNDUyMzU0NjEyNzE4NTU2NTMwODc3MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=_RNt9bla8LYQ7kNvwFtvpDs&_nc_oc=Adr1asZFieGRueO9J6pIWOX6T5LQdj3ZNYM_hSofiNxmiEMnekSIxJSagY9NaMifNkk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQL-5J228Slnim4x9qy8Kavzan_KTGzwbtXF7IiAjhT6Bw&oe=6AB33977,downloaded,image/jpeg,106997,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_037_48ac1e116f0dea8b.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/806784646_18575629900068979_1579765582873738986_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&_nc_map=urlgen_bucketless&ig_cache_key=Mzk4NDY4NTYwNjg2MzUxMjY4MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTc2MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=JEsw9pkpsR0Q7kNvwH7LypI&_nc_oc=AdoM4_8FAF-pssI_4nHvICpadfo2TIFTEywY_GsO-IDFTHZZ92Lf7w1A99AT79fa5IE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQJh4k62WecFOzl-oLx1UBrrH3cKKQtrGV3jKHDQTZGaZg&oe=6AB31B40,downloaded,image/jpeg,432582,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_038_da21434dc829a9f6.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/788961985_18571776520068979_8214778453332419527_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&_nc_map=urlgen_bucketless&ig_cache_key=Mzk3NDUwMzg4OTExNjg0MDY1Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4Ni5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=0ENo-wLOZ3gQ7kNvwGKhI30&_nc_oc=Adre9XxRAJPS7vz5q67ES04H-bME5NHqQoDpWNfryCMeRTmJJ2AQ9PaPz8uTdD8zJkY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQI5lTMWyHE_shv6HRbtnowfV81VaFrwF18ZEsjDvCkTgw&oe=6AB32B4D,downloaded,image/jpeg,134312,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_039_ba535725d7badbd7.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/805831485_18575332600068979_6295961902381179141_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&_nc_map=urlgen_bucketless&ig_cache_key=Mzk4Mzk1MjE5MDIxMTYzNzE2MDE4NTc1MzMyNTk3MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fdXNlcl9zZWxlY3RlZF90aHVtYm5haWwuQzMifQ%3D%3D&_nc_ohc=0S1T8BpwG7gQ7kNvwHM07Gx&_nc_oc=Ado-DN4FLUBD7CSOUdyoeH5dL6lytpQgFEomCEJfF9uRY4WyEfzMuBHQzXfRTAq46so&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQKnBr7pilcW4UK7M_5nFfTnwDIi8g2BqCKfylyPad0ZBg&oe=6AB32C46,downloaded,image/jpeg,125169,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_040_b8d410492e196cf7.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/802561850_18575056954068979_4631376310180849569_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&_nc_map=urlgen_bucketless&ig_cache_key=Mzk4MzIyNDU1NDQwMzA5NTYwMDE4NTc1MDU2OTQ4MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fdXNlcl91cGxvYWRlZF90aHVtYm5haWwuQzMifQ%3D%3D&_nc_ohc=3DPnH-FW7voQ7kNvwEfpoNV&_nc_oc=AdouUwQy-p77Ew-1L7mcxR8hq8E9h2yP5rdSQCfflCXVIIUYKBrieUh30IUWBH4RmGc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQK9u8yxv8BbHjq8y3xUz3onipjxLfLZxvKEdaUcIYvimg&oe=6AB33B46,downloaded,image/jpeg,106423,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_041_4044556a609de772.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/789872430_18571774777068979_5983982389097659144_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&_nc_map=urlgen_bucketless&ig_cache_key=Mzk3NDUwMTQ0OTg0Mzc0NDkzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTAwMy5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=AtKZFhrf8VIQ7kNvwEc8p4V&_nc_oc=Adr0cFl9meWADfyvrBj3F7m6qoPneVBh6Y_YvG5gT99Qp8y1XaB8sjHsH_TZ-dGwmHU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQLHIjh0mM2IE3CIxqx6KIM6x56LU8eCl-9CcM3VD8QuzA&oe=6AB3137E,downloaded,image/jpeg,148348,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_042_3a8c384f4577fa3c.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.71878-15/799634252_1394888642094365_4596752551107044388_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&_nc_map=urlgen_bucketless&ig_cache_key=Mzk4MTgxMjg1NjEzODM2MjI5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZmlyc3RfZnJhbWVfdGh1bWJuYWlsLkMzIn0%3D&_nc_ohc=1aA2YOZl5bkQ7kNvwFPR4D9&_nc_oc=Adrp5AqHSEfsqsguumqbQKqjd6uLCItqk-jpOu_7hCwE_I6SFWbDyQZ68f1Kk874Owk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQIF3mhSWZkUhoeb_AoSIWVgo4e3h7SqThRsTbIcgpNV2g&oe=6AB3184D,downloaded,image/jpeg,47878,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_043_616c643084104156.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t15.5256-10/800449371_2466199467212026_7275790186733074489_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&_nc_map=urlgen_bucketless&ig_cache_key=Mzk4MjUxOTI4MTQ5NTk0OTY4OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZmlyc3RfZnJhbWVfdGh1bWJuYWlsLkMzIn0%3D&_nc_ohc=ozS9iUcqHs0Q7kNvwGP2BO8&_nc_oc=AdohloxPpbtZ4U6pQNoJfJJzjjeu6wZzQENusX8ZRjtRXP9vySXVhRX0-wME0ht7m8Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQJlwTyzZLyhzbeZ-ZQgRYGsNUEzU49crjai-HISBXETkQ&oe=6AB33868,downloaded,image/jpeg,134673,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_044_41edc9a64fa8a6bf.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/731185630_18554693545068979_7255348253408693105_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&_nc_map=urlgen_bucketless&ig_cache_key=MzkyOTEyMTM2NjYxMTM5OTk5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTAwMy5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=D7YjRxSXbBgQ7kNvwEHOw4M&_nc_oc=AdoYKaANyunUaQn7wtYlQj9LTexZDPHahYs-aXg0Ho1rU7NikarQaGkIGSlfUM-fWxU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQLxqdk83yCr7K8Gtprm3j55kixdbmTSEG9G8EEtroULFw&oe=6AB319F6,downloaded,image/jpeg,115167,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_045_5968415dceb4b52c.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/794196752_18573221884068979_522072888518922194_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&_nc_map=urlgen_bucketless&ig_cache_key=Mzk3ODMwNTkyODY1Mzk0NTI2NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTk4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Kq0EKpceXtkQ7kNvwH17spb&_nc_oc=AdoyC7VUcchmU5LJo5cUJHSGoscF9RpTdMLkKb8GYrG1_J7OmBmA7gn1hGBhLgEv33Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=cRLwbxdRH7zin-X-kAx3CA&_nc_ss=7a22e&oh=00_AQKwaSjj0eUpaVmrmzw4AUWIkcVIBaO5tDooEU1YLE0u0A&oe=6AB32A9E,downloaded,image/jpeg,589965,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_046_74f742c25c421b4d.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/793595085_18573439936068979_5296370584961748155_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&_nc_map=urlgen_bucketless&ig_cache_key=Mzk3ODg5MzE1NDM3NDIyMzg0ODE4NTczNDM5OTMzMDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEzMjAuc2RyLnZpZGVvX3VzZXJfc2VsZWN0ZWRfdGh1bWJuYWlsLkMzIn0%3D&_nc_ohc=YWy9F1jjAowQ7kNvwGKlIAa&_nc_oc=AdqUSai-oM08v8zN9G1efN89-1dGrq50AIQmFfJebehDqOe_8RYFbuTIaGZZPxh2588&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQIDrCP0NA-0Pc3QthfJx2mMgsqf0jUp0r9l22XtJbIoxA&oe=6AB337D5,downloaded,image/jpeg,382122,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_047_07ed1f42b8013ca1.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/780158484_18568685341068979_5801009216007746044_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2NjUxMDQ5Mjg4Mzk1NDg4MjE4NTY4Njg1MzM1MDY4OTc5.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEzMjAuc2RyLnZpZGVvX3VzZXJfc2VsZWN0ZWRfdGh1bWJuYWlsLkMzIn0%3D&_nc_ohc=bTgi53oYlysQ7kNvwEdG2Os&_nc_oc=Adrs_PEffeY0Yfrxl2QDayUCp0YFgJBG2RRIm4YBa9zWmzamDHvbMDazrShGmx21Icg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQLqsEFzyhz7HmNrDVRUgf7kuh6QqIJYmgRPHZXLmEs_aA&oe=6AB31C60,downloaded,image/jpeg,213453,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
asset_048_ec290dba35952b5c.jpg,www.instagram.com_stories_highlights_18077445542296059__1789742428613.html,https://instagram.fcgb4-1.fna.fbcdn.net/v/t51.82787-15/774512055_18567009370068979_3053311983636783406_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&_nc_map=urlgen_bucketless&ig_cache_key=Mzk2MjgwOTEyNDU4NzUxNDk5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTc2MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=nKpv-dt94pMQ7kNvwGKmhUz&_nc_oc=AdqIB8cyEObY5dhzCkBLPgeIo_V8YwiWGz68rRjBWBPYiZAp8upLFa17yWvIRw-M600&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgb4-1.fna&_nc_gid=F0uGlyfsTuyj8mQTG6dNvA&_nc_ss=7a22e&oh=00_AQIu9RAtXFzYONXJct7WJPPzyki7WTFygyGmwhRUhL8TtA&oe=6AB31B0B,downloaded,image/jpeg,460833,reference_only_pending_authorization,Public Instagram CDN reference; obtain original and authorization before publishing.
